id,user_id,event_id,type,points_delta,reason,created_at
95,f5fabd31-c937-4924-a2a4-7cd151d87d06,c827e587-1162-4887-9e5b-927b61dd3c69,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-10 03:07:42.141468+00:00
96,23ce8810-f0b8-4d2e-8e2b-68771418b437,0a0c2bd6-9d51-441b-83d0-68db4cd99256,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-10 04:19:17.992791+00:00
97,9164ed25-60b7-490a-8cd1-097fbea158ab,10440011-36d1-45cd-b0f9-29469dc42429,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-10 07:18:00.173698+00:00
98,5c093bcb-a8f8-495e-9e59-fe544f16ea0b,10440011-36d1-45cd-b0f9-29469dc42429,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-10 09:35:05.843810+00:00
99,d55887a6-ba09-4137-817b-136eca0eb8fe,10440011-36d1-45cd-b0f9-29469dc42429,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-10 10:03:38.856263+00:00
100,d55887a6-ba09-4137-817b-136eca0eb8fe,fc34e1fc-4661-4a79-8177-57658ee1d856,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-10 12:01:35.709399+00:00
101,78413987-8929-435c-b7e0-5a3fd9449489,b50aace0-eb21-428e-ba41-bcc486468751,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-10 14:47:30.392502+00:00
102,9fd6253e-a662-4cde-bf57-754afdda3595,a779c006-7510-4048-94bc-ffdc9259f64a,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-10 15:50:39.800474+00:00
103,7d15ce84-8e27-4d49-b5db-e0a53ce987cd,0a0c2bd6-9d51-441b-83d0-68db4cd99256,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-10 17:35:57.000779+00:00
104,1bf756ca-dbef-4935-bac3-a3b692010a75,2bf86b0c-d22a-4f62-894f-818dcf351857,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-10 21:42:30.740025+00:00
105,5e3a8bbe-4747-4f6c-a52f-e982db7f63be,c55301a7-c74d-4ff0-8635-daafc502b6db,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 04:07:38.532977+00:00
106,82015a98-3b01-41dc-9cac-7c689d1a99b7,afb200a6-0db9-47d9-81dc-668cf0ffd251,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 04:24:45.100486+00:00
107,c0f17624-388d-4a76-833d-00a5d20ecc26,7d4f7e1b-0ba3-4436-b1b3-559df678c84c,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 05:08:55.967150+00:00
108,0d89d375-2da9-4e6e-bf17-55801c583b8e,a779c006-7510-4048-94bc-ffdc9259f64a,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 05:14:55.870707+00:00
109,a7450ed8-f67b-4a15-a99a-a9fa649b6fd6,c63b2370-25af-4d8f-9320-7226692b196b,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 06:36:24.407476+00:00
110,8d96e8da-9993-495a-a0c2-848796ac710e,7d256949-75b2-4833-a44c-2cee42b2281e,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 06:51:40.260413+00:00
111,72efd112-3855-4a02-9572-9799474fbdf0,0a0c2bd6-9d51-441b-83d0-68db4cd99256,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 07:36:23.446498+00:00
112,38f134e4-e62f-4bb9-a0f5-99a23ed433c7,a8f3bd41-a65b-4266-98d5-01932b80fcba,EVENT_PROPOSAL_APPROVED_BONUS,100,Proposition d’événement approuvée,2026-01-11 08:44:42.949564+00:00
113,4104f49c-666e-4c48-8185-e1ef630c83c1,a779c006-7510-4048-94bc-ffdc9259f64a,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 10:08:05.701125+00:00
114,f3525842-5ccf-4d32-b3c0-eb58cb4ae783,9d3098e0-1636-4cc4-afda-35b15eccbcc4,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 10:36:47.834654+00:00
115,978615d9-0394-47fb-a990-7b91e37cbcf3,0a0c2bd6-9d51-441b-83d0-68db4cd99256,EVENT_PROPOSAL_APPROVED_BONUS,100,Proposition d’événement approuvée,2026-01-11 12:23:32.034322+00:00
116,cf29d572-baa2-4d38-804f-fd6f6cf8a890,0a0c2bd6-9d51-441b-83d0-68db4cd99256,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 16:13:29.998999+00:00
117,4169b80d-0f44-4692-a9e4-5a0ff1391e96,c38990c1-be92-4ba2-9241-6b5b4686be8f,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 18:53:22.043322+00:00
118,51e00143-3f66-4030-bf3a-b154f7d7512a,64d2f93b-34a2-4383-b491-2e58ecd69bcf,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 19:00:17.999861+00:00
119,912a90c4-9c49-4b06-b8aa-4363306047bd,7d4f7e1b-0ba3-4436-b1b3-559df678c84c,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 19:29:30.349011+00:00
120,5bba076a-bfef-4cf9-be7b-eaf7160e722e,9d3098e0-1636-4cc4-afda-35b15eccbcc4,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-11 22:29:42.328215+00:00
121,dac9ce9c-3e17-44ed-ac45-a48a89ca4b8d,9d3098e0-1636-4cc4-afda-35b15eccbcc4,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 03:24:32.350950+00:00
122,5f646712-930f-479c-89c6-657ca0f5634c,39bfc35e-8bb4-403e-b418-4d800493599f,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 03:38:33.902887+00:00
123,ea94002e-07bf-4277-9b9a-4f657eaa8125,ab26d383-f377-446d-ba9c-43a38f47967d,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 05:05:04.266063+00:00
124,5bba076a-bfef-4cf9-be7b-eaf7160e722e,b50aace0-eb21-428e-ba41-bcc486468751,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 05:12:18.823601+00:00
125,5360fd07-6411-454a-8bc8-066a979f5e68,9d3098e0-1636-4cc4-afda-35b15eccbcc4,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 06:43:44.891612+00:00
126,50e23573-ed49-4a5a-a274-62ac3d92fa00,7d4f7e1b-0ba3-4436-b1b3-559df678c84c,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 09:11:42.418195+00:00
127,60d3d345-0e8d-47d9-8016-5a0a66060125,0a0c2bd6-9d51-441b-83d0-68db4cd99256,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 10:18:44.474565+00:00
128,181e7e03-af2a-43ee-9324-840d14c267d3,fc34e1fc-4661-4a79-8177-57658ee1d856,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 11:32:53.885267+00:00
129,a4a42f9d-a91e-4fe8-9b5b-917d60ef0495,050e842b-f062-4b5d-adba-9c84aad5dad3,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 12:11:40.713526+00:00
130,5c5fb113-5843-4b29-8933-b0d016b33d25,c55301a7-c74d-4ff0-8635-daafc502b6db,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 12:12:00.168264+00:00
131,dea563e5-75d4-4009-859c-5370f9952466,0a0c2bd6-9d51-441b-83d0-68db4cd99256,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 12:25:23.773123+00:00
132,57ba55cf-425f-48e2-9ed7-0fc2e1c80530,a779c006-7510-4048-94bc-ffdc9259f64a,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 12:59:48.731698+00:00
133,41a6c95e-1a40-4fc5-a34d-45dacb2f816f,747fd587-8f24-4d53-8f8e-6fa1388aa8f0,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 17:00:40.183041+00:00
134,5cfa3cf8-4522-4c4c-8087-ae79149ab327,39bfc35e-8bb4-403e-b418-4d800493599f,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 17:16:26.688333+00:00
135,11f3834e-b75c-47de-8f68-181c73c2203d,055e0ca4-fbda-423c-a051-b11650cebb56,REGISTRATION_BONUS,10,Inscription validée à l’événement,2026-01-12 17:23:28.258967+00:00
