id,user_id,badge_code,unlocked_at
54,fbbaaa64-8cee-4669-9d6e-59242b284466,FIRST_STEP,2026-01-08 06:41:37.686177+00:00
55,d4bea928-8cc6-40c1-ad6c-85ba2f32c3ca,FIRST_STEP,2026-01-08 07:10:02.563049+00:00
56,449ac75e-578d-423f-8bc4-b4c90d6ac229,FIRST_STEP,2026-01-08 14:05:48.068408+00:00
57,7891d958-2cae-4067-b4bf-4df236fff02f,FIRST_STEP,2026-01-08 14:43:13.085130+00:00
58,85fcc4be-726c-4bcd-9bc6-c969daa3cd3e,FIRST_STEP,2026-01-08 15:12:33.056323+00:00
59,c1e9f1c5-3a1d-407e-9767-7cb7c9089296,FIRST_STEP,2026-01-08 20:32:53.345714+00:00
60,23cf3644-a5e7-4b7a-848c-b3c4ffc0d526,FIRST_STEP,2026-01-08 21:22:33.216165+00:00
61,d4a71d21-d547-4736-9c69-2ae754d8e3f0,FIRST_STEP,2026-01-08 22:05:36.699489+00:00
62,e9259942-8396-473b-9057-48dcaca6a4b8,FIRST_STEP,2026-01-08 23:12:24.035146+00:00
63,a912e90c-b716-4a56-8005-1c9111759dfd,FIRST_STEP,2026-01-08 23:27:16.807059+00:00
64,8447be2e-4776-47d8-b0e5-e6a88f3e7d22,FIRST_STEP,2026-01-09 00:22:36.590816+00:00
65,8eb23e0d-e7bd-4642-b245-6338a02daf5d,FIRST_STEP,2026-01-09 00:54:03.865680+00:00
66,5e3a8bbe-4747-4f6c-a52f-e982db7f63be,FIRST_STEP,2026-01-09 01:03:44.536309+00:00
67,a92d0de1-8406-42f3-a47a-eba53cfc918d,FIRST_STEP,2026-01-09 01:32:31.710603+00:00
68,8ee4e6aa-49bf-4476-8827-7c43c8576b3a,FIRST_STEP,2026-01-09 01:58:29.352659+00:00
69,72efd112-3855-4a02-9572-9799474fbdf0,FIRST_STEP,2026-01-09 05:42:47.108267+00:00
70,ce27506a-6bbb-4843-9346-2fd118966745,FIRST_STEP,2026-01-09 06:50:55.984831+00:00
71,ea36f8c9-4d00-4fba-b63b-acf0a7b24913,FIRST_STEP,2026-01-09 07:42:34.458632+00:00
72,dbb62cac-e512-454a-a2dd-cd278e6b0b3e,FIRST_STEP,2026-01-09 08:53:53.401034+00:00
73,9ac7d884-9c16-4fa3-b896-884afda9c096,FIRST_STEP,2026-01-09 08:59:35.334633+00:00
74,e7809835-b2eb-469d-af70-252267401dcd,FIRST_STEP,2026-01-09 09:32:14.069875+00:00
75,e7809835-b2eb-469d-af70-252267401dcd,INNOVATOR,2026-01-09 09:32:14.069875+00:00
76,1282a9e9-9325-4f3d-94ee-887a13d79265,FIRST_STEP,2026-01-09 09:55:55.379305+00:00
77,c3b0f176-69f0-4028-872a-0091128bf3a7,FIRST_STEP,2026-01-09 14:21:22.600581+00:00
78,28ac5ef3-c8dc-4aa9-97a4-4bd90a55268b,FIRST_STEP,2026-01-09 16:53:36.065959+00:00
79,9de64ac2-5823-48b6-ad5a-3f693fa94794,FIRST_STEP,2026-01-09 18:41:25.303433+00:00
80,c33a2e16-11ad-42aa-86ff-912411bdea48,FIRST_STEP,2026-01-09 18:49:12.952323+00:00
81,7f1597a7-81b9-4a2c-9123-eee64ca91f04,FIRST_STEP,2026-01-09 18:55:50.513642+00:00
82,f6be51eb-5ff8-4a8e-a90d-11214c8c8539,FIRST_STEP,2026-01-09 19:05:10.341034+00:00
83,91e9323a-e856-492f-b6b6-379bc6570add,FIRST_STEP,2026-01-09 19:37:47.099971+00:00
84,6ee92483-e78b-46ce-baa0-0aac70b7049e,FIRST_STEP,2026-01-09 19:55:26.033464+00:00
85,066a8584-2f31-4a5b-81a3-bfcffb97ceb0,FIRST_STEP,2026-01-09 21:17:18.827726+00:00
86,7b19046f-9ad2-4f03-b469-0a8c894bbccb,FIRST_STEP,2026-01-09 22:38:12.335023+00:00
87,514d1d62-3100-4b79-9ace-199ed15abd30,FIRST_STEP,2026-01-09 23:41:49.328887+00:00
88,182f7f8c-7ece-40b1-9940-ad0854333381,FIRST_STEP,2026-01-10 00:00:57.916585+00:00
89,dea563e5-75d4-4009-859c-5370f9952466,FIRST_STEP,2026-01-10 02:23:30.643105+00:00
90,f5fabd31-c937-4924-a2a4-7cd151d87d06,FIRST_STEP,2026-01-10 03:07:42.141468+00:00
91,23ce8810-f0b8-4d2e-8e2b-68771418b437,FIRST_STEP,2026-01-10 04:19:17.992791+00:00
92,9164ed25-60b7-490a-8cd1-097fbea158ab,FIRST_STEP,2026-01-10 07:18:00.173698+00:00
93,5c093bcb-a8f8-495e-9e59-fe544f16ea0b,FIRST_STEP,2026-01-10 09:35:05.843810+00:00
94,d55887a6-ba09-4137-817b-136eca0eb8fe,FIRST_STEP,2026-01-10 10:03:38.856263+00:00
95,78413987-8929-435c-b7e0-5a3fd9449489,FIRST_STEP,2026-01-10 14:47:30.392502+00:00
96,9fd6253e-a662-4cde-bf57-754afdda3595,FIRST_STEP,2026-01-10 15:50:39.800474+00:00
97,9fd6253e-a662-4cde-bf57-754afdda3595,INNOVATOR,2026-01-10 15:50:39.800474+00:00
98,7d15ce84-8e27-4d49-b5db-e0a53ce987cd,FIRST_STEP,2026-01-10 17:35:57.000779+00:00
99,1bf756ca-dbef-4935-bac3-a3b692010a75,FIRST_STEP,2026-01-10 21:42:30.740025+00:00
100,82015a98-3b01-41dc-9cac-7c689d1a99b7,FIRST_STEP,2026-01-11 04:24:45.100486+00:00
101,0d89d375-2da9-4e6e-bf17-55801c583b8e,FIRST_STEP,2026-01-11 05:14:55.870707+00:00
102,0d89d375-2da9-4e6e-bf17-55801c583b8e,INNOVATOR,2026-01-11 05:14:55.870707+00:00
103,a7450ed8-f67b-4a15-a99a-a9fa649b6fd6,FIRST_STEP,2026-01-11 06:36:24.407476+00:00
104,8d96e8da-9993-495a-a0c2-848796ac710e,FIRST_STEP,2026-01-11 06:51:40.260413+00:00
105,4104f49c-666e-4c48-8185-e1ef630c83c1,FIRST_STEP,2026-01-11 10:08:05.701125+00:00
106,4104f49c-666e-4c48-8185-e1ef630c83c1,INNOVATOR,2026-01-11 10:08:05.701125+00:00
107,f3525842-5ccf-4d32-b3c0-eb58cb4ae783,FIRST_STEP,2026-01-11 10:36:47.834654+00:00
108,cf29d572-baa2-4d38-804f-fd6f6cf8a890,FIRST_STEP,2026-01-11 16:13:29.998999+00:00
109,4169b80d-0f44-4692-a9e4-5a0ff1391e96,FIRST_STEP,2026-01-11 18:53:22.043322+00:00
110,4169b80d-0f44-4692-a9e4-5a0ff1391e96,INNOVATOR,2026-01-11 18:53:22.043322+00:00
111,51e00143-3f66-4030-bf3a-b154f7d7512a,FIRST_STEP,2026-01-11 19:00:17.999861+00:00
112,51e00143-3f66-4030-bf3a-b154f7d7512a,INNOVATOR,2026-01-11 19:00:17.999861+00:00
113,912a90c4-9c49-4b06-b8aa-4363306047bd,FIRST_STEP,2026-01-11 19:29:30.349011+00:00
114,5bba076a-bfef-4cf9-be7b-eaf7160e722e,FIRST_STEP,2026-01-11 22:29:42.328215+00:00
115,dac9ce9c-3e17-44ed-ac45-a48a89ca4b8d,FIRST_STEP,2026-01-12 03:24:32.350950+00:00
116,5f646712-930f-479c-89c6-657ca0f5634c,FIRST_STEP,2026-01-12 03:38:33.902887+00:00
117,ea94002e-07bf-4277-9b9a-4f657eaa8125,FIRST_STEP,2026-01-12 05:05:04.266063+00:00
118,5360fd07-6411-454a-8bc8-066a979f5e68,FIRST_STEP,2026-01-12 06:43:44.891612+00:00
119,50e23573-ed49-4a5a-a274-62ac3d92fa00,FIRST_STEP,2026-01-12 09:11:42.418195+00:00
120,60d3d345-0e8d-47d9-8016-5a0a66060125,FIRST_STEP,2026-01-12 10:18:44.474565+00:00
121,181e7e03-af2a-43ee-9324-840d14c267d3,FIRST_STEP,2026-01-12 11:32:53.885267+00:00
122,a4a42f9d-a91e-4fe8-9b5b-917d60ef0495,FIRST_STEP,2026-01-12 12:11:40.713526+00:00
123,5c5fb113-5843-4b29-8933-b0d016b33d25,FIRST_STEP,2026-01-12 12:12:00.168264+00:00
124,57ba55cf-425f-48e2-9ed7-0fc2e1c80530,FIRST_STEP,2026-01-12 12:59:48.731698+00:00
125,57ba55cf-425f-48e2-9ed7-0fc2e1c80530,INNOVATOR,2026-01-12 12:59:48.731698+00:00
126,41a6c95e-1a40-4fc5-a34d-45dacb2f816f,FIRST_STEP,2026-01-12 17:00:40.183041+00:00
127,5cfa3cf8-4522-4c4c-8087-ae79149ab327,FIRST_STEP,2026-01-12 17:16:26.688333+00:00
128,11f3834e-b75c-47de-8f68-181c73c2203d,FIRST_STEP,2026-01-12 17:23:28.258967+00:00
129,17f812f6-c3b4-4bc7-a54b-f1133fe132f8,FIRST_STEP,2026-01-12 17:29:07.345064+00:00
130,03eeb36f-1602-4d94-af8d-fa5e5db432b8,FIRST_STEP,2026-01-12 23:48:36.007894+00:00
131,03eeb36f-1602-4d94-af8d-fa5e5db432b8,INNOVATOR,2026-01-12 23:48:36.007894+00:00
132,649114ae-3449-49ab-a8e8-f4c931409e3d,FIRST_STEP,2026-01-13 00:00:46.038267+00:00
133,d8f6a1f6-2bba-4d6b-8516-7202830f5ffb,FIRST_STEP,2026-01-13 00:29:11.735242+00:00
134,7c02e81b-64f2-451d-bbab-b807fd72ef10,FIRST_STEP,2026-01-13 00:49:39.662671+00:00
135,f4cd3bad-4dac-4e03-9295-0b1a528ef4eb,FIRST_STEP,2026-01-13 02:56:07.186282+00:00
136,2f9348fd-73c7-4bee-b63f-b880e839a3f8,FIRST_STEP,2026-01-13 03:03:06.815088+00:00
137,2f9348fd-73c7-4bee-b63f-b880e839a3f8,INNOVATOR,2026-01-13 03:03:06.815088+00:00
138,13d27dae-abb6-45aa-8a42-aabcca05524a,FIRST_STEP,2026-01-13 05:57:23.823448+00:00
139,13d27dae-abb6-45aa-8a42-aabcca05524a,INNOVATOR,2026-01-13 05:57:23.823448+00:00
140,96f88851-c0d4-41cf-be20-b08886bc6e6c,FIRST_STEP,2026-01-13 06:30:48.563668+00:00
141,5783b7bc-8de7-40b5-b1e8-896921098bd2,FIRST_STEP,2026-01-13 06:35:16.268822+00:00
142,ed50a04f-41be-4ee7-89ae-aed7531faa34,FIRST_STEP,2026-01-13 06:45:42.300113+00:00
143,7120f862-693b-4518-8e4c-e2bfe7963695,FIRST_STEP,2026-01-13 10:26:48.361210+00:00
144,4bd7d747-9088-4441-a4ca-12c5a3c80cfb,FIRST_STEP,2026-01-13 11:26:43.198049+00:00
145,523b8c7a-c2fe-456d-b96a-d35efdae8e10,FIRST_STEP,2026-01-13 15:53:24.425404+00:00
146,523b8c7a-c2fe-456d-b96a-d35efdae8e10,INNOVATOR,2026-01-13 15:53:24.425404+00:00
147,a7019b71-bdec-45fd-aa1f-46c39d0046c3,FIRST_STEP,2026-01-13 18:00:33.379310+00:00
148,a7019b71-bdec-45fd-aa1f-46c39d0046c3,INNOVATOR,2026-01-13 18:00:33.379310+00:00
149,76cbf7c4-1a28-4125-bb2c-8e192a892807,FIRST_STEP,2026-01-13 18:17:08.489199+00:00
150,95678daf-22ef-4265-aecc-265d306f786c,FIRST_STEP,2026-01-13 22:07:04.379005+00:00
151,1b521727-2b9c-4bae-a8f2-c0b975bf998b,FIRST_STEP,2026-01-13 23:49:45.734674+00:00
152,c413e723-b297-4c8d-b0ed-efcc688a626c,FIRST_STEP,2026-01-14 00:47:34.103357+00:00
153,c95d510a-3346-4f36-be97-770bde6ccec1,FIRST_STEP,2026-01-14 01:08:22.460642+00:00
154,5147885c-e8a5-473d-88c2-92f1ac8aaab2,FIRST_STEP,2026-01-14 01:13:36.814383+00:00
155,c12cd7d4-3770-47ae-9237-24b35609b70d,FIRST_STEP,2026-01-14 04:42:59.698097+00:00
156,edc57913-68cf-4b04-a356-052f6ffdbcff,FIRST_STEP,2026-01-14 05:24:15.861364+00:00
157,4cc0e55c-8eeb-4f90-96d2-dedd8a565e1b,FIRST_STEP,2026-01-14 06:00:12.275184+00:00
158,399ddb4e-8253-4685-9236-d599b6eef665,FIRST_STEP,2026-01-14 06:32:44.417699+00:00
159,9a6ea003-a666-4c29-8ae5-e7fa86361a43,FIRST_STEP,2026-01-14 07:53:06.330528+00:00
160,d39a524e-7c94-4fbb-ae92-88b5fbdeaeb8,FIRST_STEP,2026-01-14 12:03:28.216900+00:00
161,86c5b659-a2b1-435e-ad5f-6550a8be0606,FIRST_STEP,2026-01-14 13:52:08.598937+00:00
162,888502a0-6058-4702-88b8-adb03b807926,FIRST_STEP,2026-01-14 14:03:26.215207+00:00
163,549a7925-348b-43cd-a3b9-dd25c12212b3,FIRST_STEP,2026-01-14 14:49:25.263597+00:00
164,ef6c19c9-41fb-4663-b095-fd6f807954ec,FIRST_STEP,2026-01-14 15:58:32.879422+00:00
165,3f6cb692-1581-4462-b260-3cad29f36489,FIRST_STEP,2026-01-14 16:25:15.181208+00:00
166,2ddc0de1-b086-459e-8934-d9b7c1771d9d,FIRST_STEP,2026-01-14 17:35:59.096049+00:00
167,db513ac4-80bc-4d09-864b-24fb5dee1da4,FIRST_STEP,2026-01-14 17:45:15.937221+00:00
168,83181837-ca9a-4a93-95ef-82c0c1624078,FIRST_STEP,2026-01-14 19:01:27.471328+00:00
169,4b525688-1acd-4981-b213-0ea3aa8ecb43,FIRST_STEP,2026-01-14 19:35:28.116853+00:00
170,aa4e1ebb-5f2c-431e-b14c-49099924347c,FIRST_STEP,2026-01-15 00:34:08.612169+00:00
171,d46bbc33-a6b9-4170-bdd9-62088f76392b,FIRST_STEP,2026-01-15 00:51:47.610790+00:00
172,fdaa0ab3-4f74-427f-8610-07c992b50bf5,FIRST_STEP,2026-01-15 02:02:23.931342+00:00
173,9d09832f-ff19-4c77-9c05-12881b06c117,FIRST_STEP,2026-01-15 03:35:54.002932+00:00
174,ce737a66-340f-45b5-b53a-c9066f05836b,FIRST_STEP,2026-01-15 04:13:55.746311+00:00
175,ef1f441d-713b-4320-8698-2eecbf112a71,FIRST_STEP,2026-01-15 05:46:40.403171+00:00
176,82262980-bc3c-49fb-a210-28daa74d1ba3,FIRST_STEP,2026-01-15 08:44:49.793622+00:00
177,9630d3c5-3a6f-4cba-bd6b-09ef4505332e,FIRST_STEP,2026-01-15 09:59:18.517508+00:00
178,7b168703-cc4f-43e5-9775-7d74b4db3f7f,FIRST_STEP,2026-01-15 13:55:46.518440+00:00
179,f2a1a80b-ee11-4d4d-934b-4728eb24d690,FIRST_STEP,2026-01-15 15:33:28.483236+00:00
180,f2a1a80b-ee11-4d4d-934b-4728eb24d690,INNOVATOR,2026-01-15 15:33:28.483236+00:00
181,f2aba7e0-43cb-45a1-8ed2-80e2b36e4be9,FIRST_STEP,2026-01-15 16:13:18.425110+00:00
182,f19708c8-85b2-4faa-825b-a2fefaac0687,FIRST_STEP,2026-01-15 16:47:16.522709+00:00
183,182f7f8c-7ece-40b1-9940-ad0854333381,INNOVATOR,2026-01-15 19:24:28.892209+00:00
184,342b5161-320b-428c-a3a4-897f848e1286,FIRST_STEP,2026-01-15 20:17:52.587357+00:00
185,a6d83b47-4658-4d4e-833d-7ef6e7cf2e94,FIRST_STEP,2026-01-15 20:50:51.828085+00:00
186,8f0f60eb-864b-4f40-8a52-83b880ef9342,FIRST_STEP,2026-01-15 21:44:34.714854+00:00
187,94df617c-7422-4cee-8fff-551c271661f6,FIRST_STEP,2026-01-15 22:12:31.187902+00:00
188,21e93a46-e401-457d-ad44-d22012a753d7,FIRST_STEP,2026-01-15 23:42:36.383740+00:00
189,d5d7156b-757a-4b4f-9950-c3a38b7b858d,FIRST_STEP,2026-01-16 01:52:38.542319+00:00
190,84e69d57-36b1-481d-a823-b2bb1e0eff7b,FIRST_STEP,2026-01-16 02:39:27.002619+00:00
191,73c05dc0-70ad-4a8b-a6d0-3dfd6c54d1a1,FIRST_STEP,2026-01-16 03:10:38.125052+00:00
192,af533c93-0a75-475d-b87d-b1decc84048b,FIRST_STEP,2026-01-16 03:33:06.297013+00:00
193,63c7f6a6-1fb9-467e-a32c-b7f7fbd263d6,FIRST_STEP,2026-01-16 03:57:39.561626+00:00
194,13376738-828d-4cdb-b40c-24d0da2a5573,FIRST_STEP,2026-01-16 07:12:05.775417+00:00
195,f5ccc467-2763-4435-88f8-0c697c5bc756,FIRST_STEP,2026-01-16 10:26:58.366440+00:00
196,d00211fe-b443-439e-afb4-0eaa14b471eb,FIRST_STEP,2026-01-16 11:06:09.135793+00:00
197,b5fe5b9a-eaee-4b14-8a4b-ade6055198b0,FIRST_STEP,2026-01-16 12:24:44.028194+00:00
198,67ef2ce8-8158-4061-b39f-1648161b988a,FIRST_STEP,2026-01-16 15:34:18.706991+00:00
199,3fed2f1f-ed8e-425e-a9c7-8401c4bea33c,FIRST_STEP,2026-01-16 15:51:44.278244+00:00
200,64d309e9-1dd7-4572-9479-4d2164c080b8,FIRST_STEP,2026-01-16 16:36:21.074670+00:00
201,b3d93062-a120-4b9f-8188-3421e21ae870,FIRST_STEP,2026-01-16 17:26:14.857457+00:00
202,175a4d5b-a9b8-482f-bb16-09ead09c462d,FIRST_STEP,2026-01-16 18:16:52.378512+00:00
203,1c8aea5a-7709-44a0-898c-a882a974318f,FIRST_STEP,2026-01-16 18:43:53.579245+00:00
204,c590c49a-6aa2-4b9e-b7ef-8de08d64a34f,FIRST_STEP,2026-01-16 18:54:49.717523+00:00
205,083adc5e-4f88-4bb2-98cc-7d2b6713765f,FIRST_STEP,2026-01-16 19:49:14.933912+00:00
206,b945f48a-ccc4-43f6-928b-e2c1f46146b6,FIRST_STEP,2026-01-16 21:42:57.775658+00:00
207,b945f48a-ccc4-43f6-928b-e2c1f46146b6,INNOVATOR,2026-01-16 21:42:57.775658+00:00
208,e0b41b2a-0c7b-41b4-b605-9004a85a2f65,FIRST_STEP,2026-01-16 23:14:48.093744+00:00
209,8f21075b-8c2d-4291-98de-3f070ea2a227,FIRST_STEP,2026-01-17 02:51:04.298629+00:00
210,1edf11bf-caeb-49fc-8f55-69e63e815dae,FIRST_STEP,2026-01-17 02:58:52.905573+00:00
211,4d667ed7-ec6b-4add-aae1-3807ff1a161c,FIRST_STEP,2026-01-17 04:35:59.207715+00:00
212,274ae9a0-e988-401e-abd7-6ebe2287f737,FIRST_STEP,2026-01-17 04:36:16.165726+00:00
213,db51b55f-fef8-478b-b35a-f2511f4012c2,FIRST_STEP,2026-01-17 07:36:39.862284+00:00
214,374bb2b1-7239-47b4-a7f3-42a9312229af,FIRST_STEP,2026-01-17 08:25:42.476060+00:00
215,ac16955a-100a-49c4-9550-f3e3c118b812,FIRST_STEP,2026-01-17 09:07:25.680646+00:00
216,f0e0881e-5be2-4c7e-9a12-6c8d41853e5b,FIRST_STEP,2026-01-17 10:09:02.603732+00:00
217,d55047e0-37be-40fb-a90b-d53653e77f3c,FIRST_STEP,2026-01-17 11:01:54.828319+00:00
218,db0a6297-8193-47c9-a815-151141095ca6,FIRST_STEP,2026-01-17 12:07:52.153138+00:00
219,9f86355d-2a5a-4db1-aef6-a2b4d7d51a28,FIRST_STEP,2026-01-17 12:24:00.503841+00:00
220,2aefd1c6-5b84-45ec-ba52-ac77cc48ac56,FIRST_STEP,2026-01-17 18:20:22.765507+00:00
221,07f0e359-3ca2-4c08-b113-4b4f9ace8bfe,FIRST_STEP,2026-01-17 18:50:51.882463+00:00
222,82acf793-5875-4b86-a2c7-7bfc77ca1687,FIRST_STEP,2026-01-17 22:52:24.199446+00:00
223,6bd3493e-fd88-4531-b028-16a597e8c121,FIRST_STEP,2026-01-18 00:36:41.286213+00:00
224,0f5dcdfd-9397-4997-853c-278f6e224fe8,FIRST_STEP,2026-01-18 01:14:15.485498+00:00
225,efe3f27d-9b61-4dcc-bdee-66d1ff6634b6,FIRST_STEP,2026-01-18 01:18:35.150166+00:00
226,cb6d8e05-1472-47ff-b732-cb920eb596dd,FIRST_STEP,2026-01-18 03:08:59.541090+00:00
227,e6693802-b58f-4be6-8509-975c7975dc5b,FIRST_STEP,2026-01-18 03:26:22.612383+00:00
228,06fcdd2c-53a6-496a-9efa-7dd79a271da4,FIRST_STEP,2026-01-18 03:50:09.169456+00:00
229,eb004ec6-6884-44b6-8aae-0caf60444601,FIRST_STEP,2026-01-18 03:53:31.234012+00:00
230,869f5770-ffbd-42b1-9908-f61f8fbbc8ea,FIRST_STEP,2026-01-18 03:59:00.849580+00:00
231,11e4bafe-f46f-4714-ae79-46782f98afcc,FIRST_STEP,2026-01-18 05:06:23.389081+00:00
232,3ed1a5be-d9c3-4c39-9e85-87c9b144f119,FIRST_STEP,2026-01-18 06:34:01.102193+00:00
233,85e3ccdc-ad7f-4b05-b057-8593c1f4a450,FIRST_STEP,2026-01-18 06:46:14.327160+00:00
234,544f4247-a6c8-459e-997a-f558b28f1006,FIRST_STEP,2026-01-18 07:42:47.056655+00:00
235,e63e4f83-e0ba-4644-a46a-7413de243920,FIRST_STEP,2026-01-18 07:43:42.885035+00:00
236,f43ba2e8-ea91-43b3-9232-e8fd777feb12,FIRST_STEP,2026-01-18 07:59:00.714350+00:00
237,ea40f618-7f28-4677-9945-8b26e9dad431,FIRST_STEP,2026-01-18 08:15:09.985383+00:00
238,540abdf1-304b-4ae8-be52-92cdac07dce3,FIRST_STEP,2026-01-18 09:00:20.643171+00:00
239,8a3bbec3-4136-45f6-b098-bbb2be370926,FIRST_STEP,2026-01-18 09:02:45.028311+00:00
240,238a56d0-1293-48e8-a2dc-dd39a1ea5a94,FIRST_STEP,2026-01-18 10:51:36.527852+00:00
241,2283e00e-d82e-4663-8d50-14ece1f3a41c,FIRST_STEP,2026-01-18 12:10:29.267023+00:00
